id,movie1,movie2,movie3,movie4,movie5,movie6
3107,428,440,1786,1547,2928,3415
3108,314,626,1220,1390,1685,2131
3109,1213,2082,2076,2074,2716,2712
3110,95,153,231,331,906,789
3111,1213,2082,2076,2074,2716,2712
3112,253,511,894,1099,1589,1769
3113,958,1897,2486,2586,2757,3528
3114,1213,2082,2076,2074,2716,2712
3115,630,1300,2049,1679,3203,2655
3116,2238,2724,2657,2499,3426,3416
3117,276,462,1418,1498,2381,1900
3118,887,804,1671,2218,1239,1726
3119,509,591,1173,1217,1823,1529
3120,1213,2082,2076,2074,2716,2712
3121,1061,1024,1081,903,1461,1763
3122,256,921,1359,1821,1853,1854
3123,1213,2082,2076,2074,2716,2712
3124,684,1455,1292,1514,2142,2422
3125,1321,2354,2700,3496,3766,4426
3126,40,143,1702,1426,2242,4155
3127,658,2348,2939,2311,2363,2399
3128,263,391,466,495,1558,1506
3129,551,1064,1071,1821,1854,2284
3130,1413,1597,1773,1899,2382,2175
3131,131,520,839,877,2035,2497
3132,987,1232,1793,2645,2673,3970
3133,1213,2082,2076,2074,2716,2712
3134,160,1524,2028,2073,3018,2620
3135,987,1232,1793,2645,2673,3970
3136,816,747,1234,1184,2341,3992
3137,1374,2232,2220,2247,2424,3727
3138,1943,1758,2099,3055,2841,2592
3139,1213,2082,2076,2074,2716,2712
3140,261,485,608,876,1480,2044
3141,987,1232,1793,2645,2673,3970
3142,941,1395,1479,1734,1601,2474
3143,273,566,773,1065,1655,1578
3144,2555,3668,3577,4806,4423,4823
3145,1213,2082,2076,2074,2716,2712
3146,470,587,1257,1115,1565,1377
3147,778,877,2126,2432,2461,2867
3148,684,1455,1514,2010,2481,2142
3149,1213,2082,2076,2074,2716,2712
3150,1372,2047,2506,2595,3817,4214
3151,85,892,633,1864,2324,2376
3152,798,1175,1002,1743,2203,2663
3153,169,511,625,708,894,1253
3154,726,2015,2267,1803,2761,2595
3155,726,2015,2267,1803,2761,2595
3156,987,1232,1793,2645,2673,3970
3157,726,2015,2267,1803,2761,2595
3158,729,1711,1836,2078,2415,3029
3159,726,2015,2267,1803,2761,2595
3160,425,588,958,1340,2134,2032
3161,1213,2082,2076,2074,2716,2712
3162,209,1040,1496,2575,2429,3273
3163,155,232,476,721,672,1288
3164,785,1818,2780,2071,2974,2472
3165,726,2015,2267,1803,2761,2595
3166,630,1300,2049,1679,3203,2655
3167,448,780,1028,1472,2394,3101
3168,59,148,319,327,341,330
3169,557,715,885,1801,1829,2430
3170,223,877,1378,2174,2898,2497
3171,1382,1053,1674,2581,2520,2501
3172,581,771,1681,3370,3515,3094
3173,697,892,1437,1670,1864,2247
3174,412,791,1649,1670,1668,1864
3175,30,841,1029,1205,1667,1712
3176,644,657,1581,2404,2489,2364
3177,60,229,895,1471,1156,1379
3178,30,226,1074,966,1208,1792
3179,726,2015,2267,1803,2761,2595
3180,0,15,84,125,152,1160
3181,128,417,435,924,910,1311
3182,172,252,951,1253,2155,2687
3183,1061,903,1668,3121,2463,3012
3184,454,448,780,1176,1858,1702
3185,1213,2082,2076,2074,2716,2712
3186,26,157,937,770,1063,1125
3187,1717,1651,2041,2042,2194,3336
3188,249,820,1226,1096,1223,1269
3189,644,657,1581,2404,2489,2364
3190,1213,2082,2076,2074,2716,2712
3191,630,1300,2049,1679,3203,2655
3192,454,448,780,1176,1858,1702
3193,896,862,849,890,1330,1969
3194,987,1232,1793,2645,2673,3970
3195,160,1524,2028,2073,3018,2620
3196,697,892,1437,1670,1864,2247
3197,1382,1053,1674,2581,2520,2501
3198,726,2015,2267,1803,2761,2595
3199,94,707,864,1489,1256,1939
3200,1722,2808,2737,2512,2226,2632
3201,285,619,1157,1087,1288,1684
3202,217,690,944,1381,1635,1757
3203,630,1300,2049,1679,2655,2385
3204,81,329,347,340,334,1322
3205,1382,1053,1674,2581,2520,2501
3206,1374,1419,1668,2232,2220,3045
3207,60,185,415,638,957,1191
3208,729,1799,1645,1728,2510,2415
3209,1213,2082,2076,2074,2716,2712
3210,223,877,1378,2174,2898,2497
3211,798,1002,1216,1795,1743,3074
3212,310,529,698,505,904,1180
3213,256,921,1359,1821,1853,1854
3214,3088,3100,2874,4516,4561,4608
3215,1213,2082,2076,2074,2716,2712
3216,2238,2724,2657,2499,3426,3416
3217,987,1232,1793,2645,2673,3970
3218,1213,2082,2076,2074,2716,2712
3219,839,1837,1800,1843,2654,3341
3220,1213,2082,2076,2074,2716,2712
3221,455,1424,1481,2213,2045,2186
3222,199,197,296,932,1293,2976
3223,200,284,342,458,791,1723
3224,1213,2082,2076,2074,2716,2712
3225,750,749,1553,1556,1575,2264
3226,199,197,269,296,469,477
3227,1213,2082,2076,2074,2716,2712
3228,726,2015,2267,1803,2761,2595
3229,1213,2082,2076,2074,2716,2712
3230,726,2015,2267,1803,2761,2595
3231,697,892,1437,1670,1864,2247
3232,491,662,626,1445,1620,1823
3233,1569,2817,3365,2555,3577,2958
3234,1213,2082,2076,2074,2716,2712
3235,400,1063,1545,2187,1822,2435
3236,509,2131,2024,2230,2469,2571
3237,41,1290,1511,1507,2433,1905
3238,276,462,1498,2381,1900,2963
3239,163,769,1711,1966,2304,2078
3240,59,151,252,456,663,836
3241,684,1455,1514,2010,2481,2142
3242,324,1125,2366,3195,3452,3625
3243,1099,1049,1128,1589,1940,2822
3244,119,385,384,643,691,1848
3245,94,707,864,1489,1939,2087
3246,71,858,1127,1112,1159,1789
3247,829,946,1198,968,2034,2264
3248,1213,2082,2076,2074,2716,2712
3249,754,1219,1679,2119,2144,3115
3250,557,715,885,1801,1829,2430
3251,684,1455,1514,2010,2481,2142
3252,188,281,347,351,795,738
3253,1213,2082,2076,2074,2716,2712
3254,987,1232,1793,2645,2673,3970
3255,1213,2082,2076,2074,2716,2712
3256,2238,2724,2657,2499,3426,3416
3257,690,790,654,1192,1838,1665
3258,1213,2082,2076,2074,2716,2712
3259,2780,2071,2472,2819,2327,2894
3260,1135,1130,1375,2239,2651,3618
3261,190,637,713,632,1460,1648
3262,107,129,456,970,1054,1456
3263,1208,1352,1667,2036,2376,2503
3264,630,1300,2049,1679,3203,2655
3265,1069,1526,1187,1272,2090,2427
3266,726,2015,2267,1803,2761,2595
3267,232,672,1127,2198,2279,3163
3268,26,1063,1187,1545,1465,1806
3269,1213,2082,2076,2074,2716,2712
3270,987,1232,1793,2645,2673,3970
3271,1758,2099,2392,2841,2592,2539
3272,223,877,1378,2174,2898,2497
3273,209,1040,1496,2575,2429,3773
3274,1,84,79,83,141,429
3275,249,820,1226,1096,1223,1269
3276,953,1285,1781,1800,1775,2172
3277,1730,2207,3115,2751,2927,3407
3278,644,657,1581,2404,2489,2364
3279,1311,1208,1352,1667,2036,2503
3280,169,511,625,708,894,1253
3281,1061,1081,903,1461,1763,3045
3282,987,1232,1793,2645,2673,3970
3283,30,226,1074,966,1208,1792
3284,228,495,852,1118,1747,2647
3285,1213,2082,2076,2074,2716,2712
3286,1,84,79,83,141,429
3287,470,587,1143,1257,1115,1565
3288,1033,1099,1128,1116,1338,1348
3289,764,789,1456,1973,2390,3430
3290,881,1394,1863,2446,1944,1791
3291,1213,2082,2076,2074,2716,2712
3292,31,139,133,181,419,418
3293,1213,2082,2076,2074,2716,2712
3294,71,858,1127,1112,1159,1789
3295,1717,1784,1651,2753,2761,3187
3296,1382,1053,1674,2581,2520,2501
3297,1213,2082,2076,2074,2716,2712
3298,655,687,1677,1336,1945,3201
3299,987,1232,1793,2645,2673,3970
3300,729,1799,1645,1728,2510,2415
3301,726,2015,2267,1803,2761,2595
3302,73,1175,1269,1563,1529,1743
3303,449,753,825,1511,1507,1823
3304,281,351,463,795,738,1065
3305,1213,2082,2076,2074,2716,2712
3306,385,691,962,1491,1848,1770
3307,499,578,634,766,893,1576
3308,72,64,105,90,113,140
3309,209,1040,1496,2575,2429,3273
3310,1213,2082,2076,2074,2716,2712
3311,2238,2724,2657,2499,3426,3416
3312,1069,1187,1272,2090,2427,2692
3313,2,363,992,1929,2092,1985
3314,987,1232,1793,2645,2673,3970
3315,726,2015,2267,1803,2761,2595
3316,987,1232,1793,2645,2673,3970
3317,952,1785,1619,1373,1949,2160
3318,987,1232,1793,2645,2673,3970
3319,644,657,1581,2404,2489,2364
3320,223,877,1378,2174,2898,2497
3321,987,1232,1793,2645,2673,3970
3322,1213,2082,2076,2074,2716,2712
3323,209,1040,1496,2575,2429,3273
3324,155,232,476,721,672,1288
3325,2555,3668,3577,3144,4806,4423
3326,170,659,635,758,2057,2423
3327,196,300,1700,1992,1831,1846
3328,753,825,933,1267,1505,1741
3329,697,892,1437,1670,1864,2247
3330,47,733,1016,1094,1463,1885
3331,324,1125,2366,3195,3452,3625
3332,73,249,820,1096,1269,1563
3333,1213,2082,2076,2074,2716,2712
3334,76,793,1050,1091,1708,1142
3335,1213,2082,2076,2074,2716,2712
3336,1717,1784,1651,2425,2753,2761
3337,987,1232,1793,2645,2673,3970
3338,225,260,434,451,483,693
3339,160,1524,2028,2073,3018,2620
3340,1069,1526,1272,2090,2427,2692
3341,839,1837,1800,1843,3219,2654
3342,371,953,2456,2808,2362,3048
3343,168,1390,1457,1896,2214,2024
3344,223,877,1378,2174,2898,2497
3345,276,321,462,623,1900,2999
3346,1424,1481,2045,2670,2728,3641
3347,573,995,883,1441,2624,3611
3348,683,772,1454,2102,4115,4310
3349,953,1285,1781,1800,1775,2172
3350,726,2015,2267,1803,2761,2595
3351,132,1803,2753,2518,3266,3350
3352,2238,2724,2657,2499,3426,3416
3353,1213,2082,2076,2074,2716,2712
3354,1063,1520,1545,1465,1822,2435
3355,987,1232,1793,2645,2673,3970
3356,683,772,1454,2102,3348,4115
3357,1213,2082,2076,2074,2716,2712
3358,414,373,576,762,997,1157
3359,816,747,1234,1184,2341,3992
3360,1213,2082,2076,2074,2716,2712
3361,2305,2967,2893,2568,2499,4356
3362,816,747,1234,1184,2341,3992
3363,494,2785,2579,2852,2935,3498
3364,2238,2724,2657,2499,3426,3416
3365,1284,1814,2050,2817,3233,3666
3366,511,894,1117,1417,1769,2060
3367,85,569,633,1208,2324,2376
3368,987,1232,1793,2645,2673,3970
3369,1213,2082,2076,2074,2716,2712
3370,771,1344,1681,1730,2463,3515
3371,160,1524,2028,2073,3018,2620
3372,1213,2082,2076,2074,2716,2712
3373,581,1300,3203,2385,3634,3191
3374,425,588,898,1995,1500,1628
3375,1061,903,1668,3121,2463,3183
3376,256,551,776,1379,1848,1693
3377,816,747,1234,1184,2341,3992
3378,241,453,421,517,559,1104
3379,1213,2082,2076,2074,2716,2712
3380,92,266,556,573,1032,1134
3381,1069,1526,1187,1272,2090,2427
3382,697,892,1437,1670,1864,2247
3383,438,424,1294,1120,1772,1676
3384,255,294,388,664,722,1021
3385,206,300,1029,1992,1831,2166
3386,310,529,698,505,904,1180
3387,1213,2082,2076,2074,2716,2712
3388,47,733,1016,1094,1463,1885
3389,1213,2082,2076,2074,2716,2712
3390,1213,2082,2076,2074,2716,2712
3391,1213,2082,2076,2074,2716,2712
3392,1213,2082,2076,2074,2716,2712
3393,160,1524,2028,2073,3018,2620
3394,182,252,326,817,836,951
3395,881,1394,1863,2446,1944,1791
3396,3088,3100,2874,4516,4561,4608
3397,816,747,1234,1184,2341,3992
3398,209,1040,1496,2575,2429,3273
3399,987,1232,1793,2645,2673,3970
3400,208,941,1645,1728,3029,2834
3401,1213,2082,2076,2074,2716,2712
3402,1213,2082,2076,2074,2716,2712
3403,136,909,1880,1755,1871,2931
3404,189,318,283,344,393,1898
3405,59,151,252,456,663,836
3406,241,453,421,517,559,1104
3407,1730,2207,3115,2751,2927,3277
3408,1213,2082,2076,2074,2716,2712
3409,2766,2125,2148,2748,3368,3677
3410,2808,2737,3200,3381,4001,3997
3411,358,679,1133,1826,2121,2842
3412,357,748,2004,2020,1911,2615
3413,987,1232,1793,2645,2673,3970
3414,223,877,1378,2174,2898,2497
3415,428,440,940,1786,1547,2928
3416,2238,2724,2657,2499,3426,3463
3417,987,1232,1793,2645,2673,3970
3418,1213,2082,2076,2074,2716,2712
3419,27,33,99,567,886,1036
3420,358,679,1133,1826,2121,2842
3421,650,956,1785,1619,1949,2208
3422,3088,3100,2874,4516,4561,4608
3423,3088,3100,2874,4516,4561,4608
3424,441,1468,1982,1928,2412,3219
3425,1213,2082,2076,2074,2716,2712
3426,2238,2724,2657,2499,3416,3463
3427,650,956,952,1373,1949,2160
3428,726,2015,2267,1803,2761,2595
3429,1213,2082,2076,2074,2716,2712
3430,764,789,1456,1973,2390,3289
3431,1337,1569,1909,2309,2848,2549
3432,608,1394,1484,2301,2738,2956
3433,109,437,628,1243,1043,1165
3434,95,153,231,331,906,789
3435,1413,1597,1773,1899,2382,2175
3436,887,804,1671,2218,1239,1726
3437,199,197,269,296,469,477
3438,753,825,933,1267,1741,2066
3439,2238,2724,2657,2499,3426,3416
3440,453,536,1000,1121,1336,1606
3441,163,769,1711,1966,2304,2078
3442,1213,2082,2076,2074,2716,2712
3443,1213,2082,2076,2074,2716,2712
3444,750,749,1553,1556,1575,2264
3445,887,804,1671,2218,1239,1726
3446,3088,3100,2874,4516,4561,4608
3447,2785,2852,2710,2485,2935,3363
3448,557,715,885,1801,1829,2430
3449,982,1278,3520,4060,2998,4362
3450,1213,2082,2076,2074,2716,2712
3451,750,749,1553,1556,1575,2264
3452,157,937,1125,1602,1001,1093
3453,124,241,453,421,517,1104
3454,644,657,1581,2404,2489,2364
3455,2238,2724,2657,2499,3426,3416
3456,1213,2082,2076,2074,2716,2712
3457,95,153,287,640,906,2047
3458,557,889,1801,1829,2918,2113
3459,953,1285,1781,1800,1775,2172
3460,223,877,1378,2174,2898,2497
3461,454,448,780,1176,1858,1702
3462,750,749,1553,1556,1575,2264
3463,2238,2724,2657,2499,3426,3416
3464,3088,3100,2874,4516,4561,4608
3465,1213,2082,2076,2074,2716,2712
3466,953,1285,1781,1800,1775,2172
3467,948,987,1232,1793,2645,2673
3468,394,643,691,962,830,1491
3469,189,186,283,393,397,467
3470,726,2015,2267,1803,2761,2595
3471,881,1394,1863,2446,1944,1791
3472,1272,1784,2847,2595,2700,3179
3473,67,916,1234,1184,1647,1750
3474,557,715,885,1801,1829,2430
3475,948,987,1232,1793,2645,2673
3476,650,956,952,1619,1373,1949
3477,371,953,2456,2808,2362,3048
3478,1213,2082,2076,2074,2716,2712
3479,209,1040,1496,2575,2429,3273
3480,1213,2082,2076,2074,2716,2712
3481,155,232,476,721,672,1288
3482,557,715,885,1801,1829,2430
3483,160,1524,2028,2073,3018,2620
3484,726,2015,2267,1803,2761,2595
3485,1213,2082,2076,2074,2716,2712
3486,254,356,547,546,554,866
3487,191,232,1945,3163,2367,2395
3488,73,249,442,587,820,792
3489,157,937,830,989,1001,1093
3490,511,894,1117,1417,1769,2060
3491,188,347,351,1071,1301,1324
3492,1424,1481,2045,2670,2728,2907
3493,151,319,327,341,330,456
3494,160,958,1340,2032,2366,3160
3495,196,300,1700,1992,1831,1846
3496,252,836,1321,1803,2354,1534
3497,726,2015,2267,1803,2761,2595
3498,494,2785,2579,2852,2935,3363
3499,750,749,1553,1556,1575,2264
3500,425,588,898,1995,1500,1628
3501,562,840,1820,2707,2152,2346
3502,73,249,1269,1590,1563,1529
3503,358,679,1133,1826,2121,2842
3504,2238,2724,2657,2499,3426,3416
3505,798,1002,1216,1795,1743,3074
3506,596,1279,1247,1866,2273,2957
3507,1213,2082,2076,2074,2716,2712
3508,750,749,1553,1556,1575,2264
3509,301,657,1185,975,1098,2038
3510,47,733,1016,1094,1463,1885
3511,1413,1597,1773,1899,2382,2175
3512,247,743,855,1274,2065,1601
3513,2238,2724,2657,2499,3426,3416
3514,1213,2082,2076,2074,2716,2712
3515,581,771,1681,3370,3172,3094
3516,987,1232,1793,2645,2673,3970
3517,697,892,1437,1670,1864,2247
3518,358,679,1133,1826,2121,2842
3519,684,1455,1514,2010,2142,2391
3520,982,1278,3449,4060,2998,4362
3521,155,1424,2186,2171,2670,3641
3522,1213,2082,2076,2074,2716,2712
3523,2785,2852,2710,2485,2935,3363
3524,657,984,1245,2097,2489,2308
3525,191,232,800,672,1233,1262
3526,223,877,1378,2174,2898,2497
3527,1213,2082,2076,2074,2716,2712
3528,3088,3100,2874,4516,4561,4608
3529,1213,2082,2076,2074,2716,2712
3530,714,933,2924,2640,2869,3386
3531,2555,3668,3577,3144,4806,4423
3532,1382,1053,1674,2581,2520,2501
3533,987,1232,1793,2645,2673,3970
3534,987,1232,1793,2645,2673,3970
3535,136,1175,1605,1743,2203,1871
3536,3088,3100,2874,4516,4561,4608
3537,44,268,354,368,287,490
3538,343,226,355,416,524,1876
3539,1213,2082,2076,2074,2716,2712
3540,1135,1130,1375,2239,2651,3618
3541,72,79,90,1441,2176,2659
3542,953,1285,1781,1800,1775,2172
3543,1382,1053,1674,2581,2520,2501
3544,217,690,944,1381,1635,1757
3545,1382,1053,1674,2581,2520,2501
3546,798,1175,1002,1795,1743,2203
3547,1424,1481,2045,2670,2728,2907
3548,223,877,1378,2174,2898,2497
3549,249,820,1432,1782,2738,2693
3550,146,159,923,1441,2365,2302
3551,2555,3668,3577,3144,4806,4423
3552,1424,1481,2045,2670,2728,2907
3553,987,1232,1793,2645,2673,3970
3554,1213,2082,2076,2074,2716,2712
3555,619,798,1226,1002,1795,2189
3556,209,1040,1496,2575,2429,3273
3557,147,172,221,265,544,1615
3558,610,962,989,1602,1001,1093
3559,630,1300,2049,1679,3203,2655
3560,1213,2082,2076,2074,2716,2712
3561,987,1232,1793,2645,2673,3970
3562,1002,1225,1971,2478,3155,3638
3563,47,733,1016,1094,1463,1885
3564,987,1232,1793,2645,2673,3970
3565,217,318,392,1103,1364,1636
3566,1382,1053,1674,2581,2520,2501
3567,239,261,426,485,876,1480
3568,726,2015,2267,1803,2761,2595
3569,65,1231,1319,1430,2084,2127
3570,987,1232,1793,2645,2673,3970
3571,1213,2082,2076,2074,2716,2712
3572,793,985,1489,1368,2064,2397
3573,626,1055,1220,1371,1390,2131
3574,798,1002,1536,1782,1795,2738
3575,438,424,1294,1120,1772,1676
3576,879,855,1652,1945,1674,1925
3577,2555,3668,3144,4806,4423,4823
3578,1213,2082,2076,2074,2716,2712
3579,1135,1130,1375,2239,2651,3618
3580,630,1300,2049,1679,3203,2655
3581,987,1232,1793,2645,2673,3970
3582,195,210,456,444,556,943
3583,106,618,1112,1084,1332,2117
3584,726,2015,2267,1803,2761,2595
3585,697,892,1437,1670,1864,2247
3586,147,189,318,283,764,889
3587,641,642,993,1692,2442,2443
3588,969,1762,1277,2410,2187,1892
3589,205,573,1032,1134,3611,2605
3590,47,733,1016,1094,1463,1320
3591,750,749,1553,1556,1575,2264
3592,987,1232,1793,2645,2673,3970
3593,1213,2082,2076,2074,2716,2712
3594,987,1232,1793,2645,2673,3970
3595,2555,3668,3577,3144,4806,4423
3596,1213,2082,2076,2074,2716,2712
3597,855,1601,2274,1674,1587,2520
3598,1382,1053,1674,2581,2520,2501
3599,26,770,1063,1125,1083,1612
3600,1213,2082,2076,2074,2716,2712
3601,400,1545,2004,1832,1822,2435
3602,1213,2082,2076,2074,2716,2712
3603,1213,2082,2076,2074,2716,2712
3604,462,623,1900,2963,2999,2684
3605,1382,1053,1674,2581,2520,2501
3606,880,1175,1561,1743,2203,3435
3607,43,61,146,192,201,515
3608,984,1786,1976,2224,3107,4806
3609,1213,2082,2076,2074,2716,2712
3610,255,294,388,664,722,1021
3611,92,266,556,573,1032,1134
3612,1213,2082,2076,2074,2716,2712
3613,610,962,989,1602,1001,1093
3614,697,892,1437,1670,1864,2247
3615,285,619,1157,1087,1288,1684
3616,94,1754,2477,2017,1965,2431
3617,3088,3100,2874,4516,4561,4608
3618,250,315,418,550,999,1130
3619,1213,2082,2076,2074,2716,2712
3620,1213,2082,2076,2074,2716,2712
3621,1413,1597,1773,1899,2382,2175
3622,428,440,1786,1547,2928,3415
3623,816,747,1234,1184,2341,3992
3624,987,1232,1793,2645,2673,3970
3625,937,1063,1125,1609,1832,1806
3626,687,982,3105,2998,4459,4998
3627,1382,1053,1674,2581,2520,2501
3628,47,733,1016,1094,1463,1320
3629,987,1232,1793,2645,2673,3970
3630,1213,2082,2076,2074,2716,2712
3631,1382,1053,1674,2581,2520,2501
3632,1002,1225,1971,2478,3155,3638
3633,62,119,380,782,725,2176
3634,630,1300,2049,1679,3203,2655
3635,987,1232,1793,2645,2673,3970
3636,343,226,355,416,524,1876
3637,428,440,1786,1547,2928,3415
3638,726,2015,2267,1803,2761,2595
3639,596,1279,1247,1866,2273,2957
3640,41,1290,1511,1507,2433,1905
3641,1424,1481,2045,2670,2728,2907
3642,1213,2082,2076,2074,2716,2712
3643,1213,2082,2076,2074,2716,2712
3644,232,672,1127,2198,2279,3163
3645,425,380,588,1077,2065,1686
3646,163,1711,1966,2304,2078,2275
3647,987,1232,1793,2645,2673,3970
3648,2238,2724,2657,2499,3426,3416
3649,249,827,648,820,1209,1432
3650,987,1232,1793,2645,2673,3970
3651,596,1279,1247,1866,2273,2957
3652,2238,2724,2657,2499,3426,3416
3653,47,733,1016,1094,1463,1885
3654,572,713,1649,1907,2925,2325
3655,750,749,1553,1556,1575,2264
3656,987,1232,1793,2645,2673,3970
3657,2785,2852,2710,2485,2935,3363
3658,209,1040,1496,2575,2429,3273
3659,454,448,780,1176,1858,1702
3660,801,1353,2067,2035,1513,2533
3661,182,252,326,817,836,951
3662,1424,1481,2045,2670,2728,3641
3663,987,1232,1793,2645,2673,3970
3664,92,266,556,573,1032,1134
3665,1213,2082,2076,2074,2716,2712
3666,1074,1352,1792,1813,1894,2036
3667,726,2015,2267,1803,2761,2595
3668,2555,3577,3144,4806,4423,4823
3669,320,310,584,698,901,803
3670,987,1232,1793,2645,2673,3970
3671,1321,2354,3125,2700,3496,3766
3672,726,2015,2267,1803,2761,2595
3673,276,462,1418,1498,2381,1900
3674,798,1002,1216,1795,1743,3074
3675,1154,2157,2666,3802,4173,4328
3676,953,1285,1781,1800,1775,2172
3677,987,1232,1793,2645,2673,3970
3678,1676,1662,1667,1670,1671,1664
3679,557,889,1801,1829,2918,2113
3680,1213,2082,2076,2074,2716,2712
3681,428,440,1786,1547,2928,3415
3682,470,2022,2253,2500,4060,3211
3683,1213,2082,2076,2074,2716,2712
3684,2238,2724,2657,2499,3426,3416
3685,209,1040,1496,2575,2429,3273
3686,117,194,318,1033,1103,1116
3687,1413,1597,1773,1899,2382,2175
3688,1213,2082,2076,2074,2716,2712
3689,1213,2082,2076,2074,2716,2712
3690,987,1232,1793,2645,2673,3970
3691,1272,1784,2847,2595,2700,3179
3692,294,388,664,722,1021,1264
3693,690,944,1155,1381,1757,2231
3694,189,186,251,283,397,563
3695,428,440,940,1786,1547,2928
3696,223,877,1378,2174,2898,2497
3697,428,440,1786,1547,2928,3415
3698,3088,3100,2874,4516,4561,4608
3699,1213,2082,2076,2074,2716,2712
3700,1213,2082,2076,2074,2716,2712
3701,223,877,1378,2174,2898,2497
3702,441,457,1212,1448,1484,1712
3703,630,1300,2049,1679,3203,2655
3704,208,729,1799,1728,1922,2510
3705,276,462,1418,1498,2381,1900
3706,276,321,462,623,1900,2999
3707,1213,2082,2076,2074,2716,2712
3708,1730,2207,3115,2751,2927,3407
3709,1213,2082,2076,2074,2716,2712
3710,697,892,1437,1670,1864,2247
3711,250,315,370,418,435,550
3712,953,1285,1781,1800,1775,2172
3713,953,1285,1781,1800,1775,2172
3714,2238,2724,2657,2499,3426,3416
3715,987,1232,1793,2645,2673,3970
3716,2238,2724,2657,2499,3426,3416
3717,987,1232,1793,2645,2673,3970
3718,41,510,1872,2098,1905,1870
3719,87,108,116,135,350,497
3720,217,690,944,1381,1635,1757
3721,1213,2082,2076,2074,2716,2712
3722,1099,1049,1128,2822,2722,2897
3723,92,266,556,573,1032,1134
3724,1213,2082,2076,2074,2716,2712
3725,52,1278,1441,2577,1972,2624
3726,1213,2079,2082,2076,2074,2716
3727,697,892,1437,1670,1864,2247
3728,697,892,1437,1670,1864,2247
3729,557,715,885,1801,1829,2430
3730,1213,2082,2076,2074,2716,2712
3731,60,1471,1193,2013,1678,2137
3732,1213,2082,2076,2074,2716,2712
3733,726,2015,2267,1803,2761,2595
3734,650,956,952,1785,1373,1949
3735,155,232,672,2171,3641,3971
3736,1213,2079,2082,2076,2074,2716
3737,448,848,1176,1028,1472,2394
3738,684,1455,1514,2010,2481,2142
3739,52,444,995,1441,1972,2624
3740,95,153,231,331,906,789
3741,2238,2724,2657,2499,3426,3416
3742,93,144,431,1110,1085,2403
3743,726,2015,2267,1803,2761,2595
3744,154,881,1324,1863,2222,2698
3745,122,161,303,280,379,638
3746,987,1232,1793,2645,2673,3970
3747,1154,2157,2666,3802,4173,4328
3748,726,2015,2267,1803,2761,2595
3749,175,714,859,2000,2244,2148
3750,697,892,1437,1670,1864,2247
3751,1213,2082,2076,2074,2716,2712
3752,644,657,1581,2404,2489,2364
3753,1213,2079,2082,2076,2074,2716
3754,511,894,1088,1117,1417,1769
3755,1213,2082,2076,2074,2716,2712
3756,987,1232,1793,2645,2673,3970
3757,630,1300,2049,1679,3203,2655
3758,644,657,1581,2404,2489,1998
3759,199,197,296,932,1293,2976
3760,1213,2082,2076,2074,2716,2712
3761,1213,2082,2076,2074,2716,2712
3762,394,643,691,962,830,1491
3763,2238,2724,2657,2499,3426,3416
3764,1213,2082,2076,2074,2716,2712
3765,953,1285,1781,1800,1775,2172
3766,726,2015,2267,1803,2761,2595
3767,30,226,841,1074,966,1208
3768,1213,2082,2076,2074,2716,2712
3769,690,944,1757,2543,2427,2713
3770,72,79,90,1441,2176,2659
3771,610,962,989,1602,1001,1093
3772,1154,2157,2666,3802,4173,4328
3773,209,1040,1496,2575,2429,3273
3774,14,107,129,135,456,397
3775,610,1609,1296,1520,1751,1832
3776,1213,2082,2076,2074,2716,2712
3777,644,657,1581,2404,2489,1998
3778,729,1799,1645,1728,2510,2415
3779,852,946,1198,1107,979,2075
3780,438,424,1294,1120,1676,2081
3781,239,261,426,485,876,1480
3782,50,118,1246,1349,1316,1252
3783,573,995,883,1441,2624,3611
3784,449,787,827,753,825,762
3785,511,646,894,1088,1117,1417
3786,764,789,1456,1973,2390,3430
3787,644,657,1581,2404,2489,2364
3788,239,261,426,485,876,1480
3789,228,495,852,1118,1747,2647
3790,812,858,1677,1488,1789,1671
3791,62,380,546,725,1862,2274
3792,683,772,2102,3348,4115,4310
3793,1208,1667,2036,2376,2503,2250
3794,67,595,916,1668,1647,2246
3795,1382,1053,1674,2581,2520,2501
3796,690,800,1233,1035,1541,1262
3797,1413,1597,1773,1899,2382,2175
3798,750,749,1553,1556,1575,2264
3799,314,626,1055,1220,1685,2131
3800,953,1285,1781,1800,1775,2172
3801,2238,2724,2657,2499,3426,3416
3802,1154,2157,2666,4173,3675,4328
3803,1213,2082,2076,2074,2716,2712
3804,650,956,952,1785,1619,1373
3805,1213,2082,2076,2074,2716,2712
3806,697,892,1437,1670,1864,2247
3807,726,2015,2267,1803,2761,2595
3808,14,68,74,135,161,260
3809,1213,2082,2076,2074,2716,2712
3810,975,1330,1969,1245,1760,2008
3811,1213,2082,2076,2074,2716,2712
3812,314,626,1220,1371,1390,1685
3813,1213,2082,2076,2074,2716,2712
3814,729,1711,1836,2078,2415,3029
3815,557,715,885,1801,1829,2430
3816,1943,1758,2099,3055,2841,2592
3817,726,2015,2267,1803,2761,2595
3818,948,1466,1482,1989,2514,2519
3819,630,1300,2049,1679,3203,2655
3820,294,388,386,664,722,1695
3821,726,2015,2267,1803,2761,2595
3822,1213,2082,2076,2074,2716,2712
3823,2555,3668,3577,3144,4806,4423
3824,385,643,691,962,1491,1770
3825,2555,3668,3577,3144,4806,4423
3826,358,679,1133,1826,2121,2842
